space_index,time_index,time_center_s,location_center_m,speed_kmh,sample_count,filled,t_bottom_left_s,t_bottom_right_s,t_top_right_s,t_top_left_s,x_bottom_m,x_top_m
1,68,2056.0,78.44999999999982,58.477244897959174,42,0,2041.0,2071.0,2071.0,2041.0,53.44999999999982,103.44999999999982
1,69,2086.0,78.44999999999982,54.80386363636364,44,0,2071.0,2101.0,2101.0,2071.0,53.44999999999982,103.44999999999982
1,70,2116.0,78.44999999999982,56.6822448979592,49,0,2101.0,2131.0,2131.0,2101.0,53.44999999999982,103.44999999999982
1,71,2146.0,78.44999999999982,58.20585365853661,41,0,2131.0,2161.0,2161.0,2131.0,53.44999999999982,103.44999999999982
1,72,2176.0,78.44999999999982,65.24774193548386,31,0,2161.0,2191.0,2191.0,2161.0,53.44999999999982,103.44999999999982
1,73,2206.0,78.44999999999982,63.71916666666666,24,0,2191.0,2221.0,2221.0,2191.0,53.44999999999982,103.44999999999982
1,74,2236.0,78.44999999999982,58.83631578947369,19,0,2221.0,2251.0,2251.0,2221.0,53.44999999999982,103.44999999999982
1,75,2266.0,78.44999999999982,58.800625000000004,32,0,2251.0,2281.0,2281.0,2251.0,53.44999999999982,103.44999999999982
1,76,2296.0,78.44999999999982,63.151951219512206,41,0,2281.0,2311.0,2311.0,2281.0,53.44999999999982,103.44999999999982
1,77,2326.0,78.44999999999982,70.52133333333335,15,0,2311.0,2341.0,2341.0,2311.0,53.44999999999982,103.44999999999982
1,78,2356.0,78.44999999999982,59.2334090909091,44,0,2341.0,2371.0,2371.0,2341.0,53.44999999999982,103.44999999999982
1,79,2386.0,78.44999999999982,59.99166666666667,42,0,2371.0,2401.0,2401.0,2371.0,53.44999999999982,103.44999999999982
1,80,2416.0,78.44999999999982,66.12086956521738,23,0,2401.0,2431.0,2431.0,2401.0,53.44999999999982,103.44999999999982
1,81,2446.0,78.44999999999982,70.27565217391304,23,0,2431.0,2461.0,2461.0,2431.0,53.44999999999982,103.44999999999982
1,82,2476.0,78.44999999999982,65.0875,32,0,2461.0,2491.0,2491.0,2461.0,53.44999999999982,103.44999999999982
1,83,2506.0,78.44999999999982,65.21822580645161,31,0,2491.0,2521.0,2521.0,2491.0,53.44999999999982,103.44999999999982
1,84,2536.0,78.44999999999982,67.81882352941179,34,0,2521.0,2551.0,2551.0,2521.0,53.44999999999982,103.44999999999982
1,85,2566.0,78.44999999999982,63.37285714285714,28,0,2551.0,2581.0,2581.0,2551.0,53.44999999999982,103.44999999999982
