space_index,time_index,time_center_s,location_center_m,speed_kmh,sample_count,filled,t_bottom_left_s,t_bottom_right_s,t_top_right_s,t_top_left_s,x_bottom_m,x_top_m
0,50,1516.0,28.30000000000009,46.644337522045845,36,0,1501.0,1531.0,1531.0,1501.0,3.30000000000009,53.30000000000009
0,51,1546.0,28.30000000000009,52.6775493025493,33,0,1531.0,1561.0,1561.0,1531.0,3.30000000000009,53.30000000000009
0,52,1576.0,28.30000000000009,50.93429347826089,46,0,1561.0,1591.0,1591.0,1561.0,3.30000000000009,53.30000000000009
0,53,1606.0,28.30000000000009,45.17917965367966,55,0,1591.0,1621.0,1621.0,1591.0,3.30000000000009,53.30000000000009
0,54,1636.0,28.30000000000009,52.1672593167702,46,0,1621.0,1651.0,1651.0,1621.0,3.30000000000009,53.30000000000009
0,55,1666.0,28.30000000000009,51.33853311439518,29,0,1651.0,1681.0,1681.0,1651.0,3.30000000000009,53.30000000000009
0,56,1696.0,28.30000000000009,43.94115384615385,52,0,1681.0,1711.0,1711.0,1681.0,3.30000000000009,53.30000000000009
0,57,1726.0,28.30000000000009,41.43204441391942,52,0,1711.0,1741.0,1741.0,1711.0,3.30000000000009,53.30000000000009
0,58,1756.0,28.30000000000009,34.319305555555566,56,0,1741.0,1771.0,1771.0,1741.0,3.30000000000009,53.30000000000009
0,59,1786.0,28.30000000000009,26.291343058350098,71,0,1771.0,1801.0,1801.0,1771.0,3.30000000000009,53.30000000000009
0,60,1816.0,28.30000000000009,28.316682136131295,59,0,1801.0,1831.0,1831.0,1801.0,3.30000000000009,53.30000000000009
0,61,1846.0,28.30000000000009,22.790412502449538,81,0,1831.0,1861.0,1861.0,1831.0,3.30000000000009,53.30000000000009
0,62,1876.0,28.30000000000009,26.955510204081644,49,0,1861.0,1891.0,1891.0,1861.0,3.30000000000009,53.30000000000009
0,63,1906.0,28.30000000000009,32.07254310344827,58,0,1891.0,1921.0,1921.0,1891.0,3.30000000000009,53.30000000000009
0,64,1936.0,28.30000000000009,35.87228070175439,38,0,1921.0,1951.0,1951.0,1921.0,3.30000000000009,53.30000000000009
0,65,1966.0,28.30000000000009,43.43642276422765,41,0,1951.0,1981.0,1981.0,1951.0,3.30000000000009,53.30000000000009
0,66,1996.0,28.30000000000009,41.467649393090554,51,0,1981.0,2011.0,2011.0,1981.0,3.30000000000009,53.30000000000009
0,67,2026.0,28.30000000000009,32.59167582417582,52,0,2011.0,2041.0,2041.0,2011.0,3.30000000000009,53.30000000000009
0,68,2056.0,28.30000000000009,26.007577734290066,73,0,2041.0,2071.0,2071.0,2041.0,3.30000000000009,53.30000000000009
0,69,2086.0,28.30000000000009,31.346009344598055,62,0,2071.0,2101.0,2101.0,2071.0,3.30000000000009,53.30000000000009
0,70,2116.0,28.30000000000009,36.12486215538846,57,0,2101.0,2131.0,2131.0,2101.0,3.30000000000009,53.30000000000009
0,71,2146.0,28.30000000000009,40.43378588314758,47,0,2131.0,2161.0,2161.0,2131.0,3.30000000000009,53.30000000000009
0,72,2176.0,28.30000000000009,39.241590296495964,53,0,2161.0,2191.0,2191.0,2161.0,3.30000000000009,53.30000000000009
0,73,2206.0,28.30000000000009,38.540503423591666,51,0,2191.0,2221.0,2221.0,2191.0,3.30000000000009,53.30000000000009
0,74,2236.0,28.30000000000009,26.633790520903194,71,0,2221.0,2251.0,2251.0,2221.0,3.30000000000009,53.30000000000009
0,75,2266.0,28.30000000000009,25.244555792466244,67,0,2251.0,2281.0,2281.0,2251.0,3.30000000000009,53.30000000000009
0,76,2296.0,28.30000000000009,26.286435006435,74,0,2281.0,2311.0,2311.0,2281.0,3.30000000000009,53.30000000000009
0,77,2326.0,28.30000000000009,20.116698332531662,99,0,2311.0,2341.0,2341.0,2311.0,3.30000000000009,53.30000000000009
0,78,2356.0,28.30000000000009,22.013488095238106,80,0,2341.0,2371.0,2371.0,2341.0,3.30000000000009,53.30000000000009
0,79,2386.0,28.30000000000009,35.7071158392435,47,0,2371.0,2401.0,2401.0,2371.0,3.30000000000009,53.30000000000009
0,80,2416.0,28.30000000000009,38.11249841269843,50,0,2401.0,2431.0,2431.0,2401.0,3.30000000000009,53.30000000000009
0,81,2446.0,28.30000000000009,38.402788888888885,50,0,2431.0,2461.0,2461.0,2431.0,3.30000000000009,53.30000000000009
0,82,2476.0,28.30000000000009,25.17638932496074,91,0,2461.0,2491.0,2491.0,2461.0,3.30000000000009,53.30000000000009
0,83,2506.0,28.30000000000009,24.956563926940646,73,0,2491.0,2521.0,2521.0,2491.0,3.30000000000009,53.30000000000009
0,84,2536.0,28.30000000000009,29.47959595959596,55,0,2521.0,2551.0,2551.0,2521.0,3.30000000000009,53.30000000000009
0,85,2566.0,28.30000000000009,32.05869552669553,55,0,2551.0,2581.0,2581.0,2551.0,3.30000000000009,53.30000000000009
0,86,2596.0,28.30000000000009,33.800510582010595,60,0,2581.0,2611.0,2611.0,2581.0,3.30000000000009,53.30000000000009
0,87,2626.0,28.30000000000009,29.632860983102912,62,0,2611.0,2641.0,2641.0,2611.0,3.30000000000009,53.30000000000009
0,88,2656.0,28.30000000000009,20.478265013909333,97,0,2641.0,2671.0,2671.0,2641.0,3.30000000000009,53.30000000000009
0,89,2686.0,28.30000000000009,23.14083040935673,95,0,2671.0,2701.0,2701.0,2671.0,3.30000000000009,53.30000000000009
0,90,2716.0,28.30000000000009,27.032165963431776,79,0,2701.0,2731.0,2731.0,2701.0,3.30000000000009,53.30000000000009
0,91,2746.0,28.30000000000009,27.35141880341881,65,0,2731.0,2761.0,2761.0,2731.0,3.30000000000009,53.30000000000009
0,92,2776.0,28.30000000000009,18.288793952180026,79,0,2761.0,2791.0,2791.0,2761.0,3.30000000000009,53.30000000000009
0,93,2806.0,28.30000000000009,22.06756781193489,79,0,2791.0,2821.0,2821.0,2791.0,3.30000000000009,53.30000000000009
0,94,2836.0,28.30000000000009,29.4066148857917,82,0,2821.0,2851.0,2851.0,2821.0,3.30000000000009,53.30000000000009
0,95,2866.0,28.30000000000009,35.251388888888904,61,0,2851.0,2881.0,2881.0,2851.0,3.30000000000009,53.30000000000009
0,96,2896.0,28.30000000000009,36.94616468253968,60,0,2881.0,2911.0,2911.0,2881.0,3.30000000000009,53.30000000000009
0,97,2926.0,28.30000000000009,24.10976923076924,65,0,2911.0,2941.0,2941.0,2911.0,3.30000000000009,53.30000000000009
0,98,2956.0,28.30000000000009,28.043716329966333,66,0,2941.0,2971.0,2971.0,2941.0,3.30000000000009,53.30000000000009
0,99,2986.0,28.30000000000009,30.751715949820788,62,0,2971.0,3001.0,3001.0,2971.0,3.30000000000009,53.30000000000009
0,100,3016.0,28.30000000000009,33.56729591836734,49,0,3001.0,3031.0,3031.0,3001.0,3.30000000000009,53.30000000000009
0,101,3046.0,28.30000000000009,37.81104308390023,49,0,3031.0,3061.0,3061.0,3031.0,3.30000000000009,53.30000000000009
0,102,3076.0,28.30000000000009,34.29842207792209,55,0,3061.0,3091.0,3091.0,3061.0,3.30000000000009,53.30000000000009
0,103,3106.0,28.30000000000009,38.73927777777777,50,0,3091.0,3121.0,3121.0,3091.0,3.30000000000009,53.30000000000009
0,104,3136.0,28.30000000000009,39.23263852813853,55,0,3121.0,3151.0,3151.0,3121.0,3.30000000000009,53.30000000000009
0,105,3166.0,28.30000000000009,33.593424603174604,70,0,3151.0,3181.0,3181.0,3151.0,3.30000000000009,53.30000000000009
0,106,3196.0,28.30000000000009,19.193745318352065,89,0,3181.0,3211.0,3211.0,3181.0,3.30000000000009,53.30000000000009
0,107,3226.0,28.30000000000009,28.301606349206345,75,0,3211.0,3241.0,3241.0,3211.0,3.30000000000009,53.30000000000009
0,108,3256.0,28.30000000000009,33.24192557897476,61,0,3241.0,3271.0,3271.0,3241.0,3.30000000000009,53.30000000000009
0,109,3286.0,28.30000000000009,38.295755437977654,54,0,3271.0,3301.0,3301.0,3271.0,3.30000000000009,53.30000000000009
0,110,3316.0,28.30000000000009,36.910560414642056,49,0,3301.0,3331.0,3331.0,3301.0,3.30000000000009,53.30000000000009
0,111,3346.0,28.30000000000009,31.837360750360748,55,0,3331.0,3361.0,3361.0,3331.0,3.30000000000009,53.30000000000009
0,112,3376.0,28.30000000000009,15.464188664596278,92,0,3361.0,3391.0,3391.0,3361.0,3.30000000000009,53.30000000000009
0,113,3406.0,28.30000000000009,20.882235772357724,82,0,3391.0,3421.0,3421.0,3391.0,3.30000000000009,53.30000000000009
0,114,3436.0,28.30000000000009,20.460682098765435,90,0,3421.0,3451.0,3451.0,3421.0,3.30000000000009,53.30000000000009
0,115,3466.0,28.30000000000009,22.870714285714275,84,0,3451.0,3481.0,3481.0,3451.0,3.30000000000009,53.30000000000009
0,116,3496.0,28.30000000000009,26.692429261559703,69,0,3481.0,3511.0,3511.0,3481.0,3.30000000000009,53.30000000000009
0,117,3526.0,28.30000000000009,26.40727799227799,74,0,3511.0,3541.0,3541.0,3511.0,3.30000000000009,53.30000000000009
0,118,3556.0,28.30000000000009,28.95781420765027,61,0,3541.0,3571.0,3571.0,3541.0,3.30000000000009,53.30000000000009
0,119,3586.0,28.30000000000009,23.73333333333333,71,0,3571.0,3601.0,3601.0,3571.0,3.30000000000009,53.30000000000009
0,120,3616.0,28.30000000000009,17.278000000000002,15,0,3601.0,3631.0,3631.0,3601.0,3.30000000000009,53.30000000000009
0,121,3646.0,28.30000000000009,,0,0,3631.0,3661.0,3661.0,3631.0,3.30000000000009,53.30000000000009
0,122,3676.0,28.30000000000009,,0,0,3661.0,3691.0,3691.0,3661.0,3.30000000000009,53.30000000000009
0,123,3706.0,28.30000000000009,,0,0,3691.0,3721.0,3721.0,3691.0,3.30000000000009,53.30000000000009
0,124,3736.0,28.30000000000009,,0,0,3721.0,3751.0,3751.0,3721.0,3.30000000000009,53.30000000000009
0,125,3766.0,28.30000000000009,,0,0,3751.0,3781.0,3781.0,3751.0,3.30000000000009,53.30000000000009
0,126,3796.0,28.30000000000009,,0,0,3781.0,3811.0,3811.0,3781.0,3.30000000000009,53.30000000000009
0,127,3826.0,28.30000000000009,,0,0,3811.0,3841.0,3841.0,3811.0,3.30000000000009,53.30000000000009
1,0,16.0,78.3000000000001,73.22294117647056,17,0,1.0,31.0,31.0,1.0,53.30000000000009,103.3000000000001
1,1,46.0,78.3000000000001,74.2988888888889,9,0,31.0,61.0,61.0,31.0,53.30000000000009,103.3000000000001
1,2,76.0,78.3000000000001,60.180303030303044,33,0,61.0,91.0,91.0,61.0,53.30000000000009,103.3000000000001
1,3,106.0,78.3000000000001,63.379921874999994,32,0,91.0,121.0,121.0,91.0,53.30000000000009,103.3000000000001
1,4,136.0,78.3000000000001,73.76136363636364,22,0,121.0,151.0,151.0,121.0,53.30000000000009,103.3000000000001
1,5,166.0,78.3000000000001,79.13941176470588,17,0,151.0,181.0,181.0,151.0,53.30000000000009,103.3000000000001
1,6,196.0,78.3000000000001,71.23821428571429,28,0,181.0,211.0,211.0,181.0,53.30000000000009,103.3000000000001
1,7,226.0,78.3000000000001,67.95500000000001,20,0,211.0,241.0,241.0,211.0,53.30000000000009,103.3000000000001
1,8,256.0,78.3000000000001,68.67470588235294,17,0,241.0,271.0,271.0,241.0,53.30000000000009,103.3000000000001
1,9,286.0,78.3000000000001,68.03647058823529,17,0,271.0,301.0,301.0,271.0,53.30000000000009,103.3000000000001
1,10,316.0,78.3000000000001,76.60555555555555,9,0,301.0,331.0,331.0,301.0,53.30000000000009,103.3000000000001
1,11,346.0,78.3000000000001,72.75375,8,0,331.0,361.0,361.0,331.0,53.30000000000009,103.3000000000001
1,12,376.0,78.3000000000001,61.13782608695652,23,0,361.0,391.0,391.0,361.0,53.30000000000009,103.3000000000001
1,13,406.0,78.3000000000001,60.37095238095237,42,0,391.0,421.0,421.0,391.0,53.30000000000009,103.3000000000001
1,14,436.0,78.3000000000001,65.82903225806452,31,0,421.0,451.0,451.0,421.0,53.30000000000009,103.3000000000001
1,15,466.0,78.3000000000001,62.44444444444444,27,0,451.0,481.0,481.0,451.0,53.30000000000009,103.3000000000001
1,16,496.0,78.3000000000001,63.174117647058814,34,0,481.0,511.0,511.0,481.0,53.30000000000009,103.3000000000001
1,17,526.0,78.3000000000001,62.122142857142876,28,0,511.0,541.0,541.0,511.0,53.30000000000009,103.3000000000001
1,18,556.0,78.3000000000001,59.60837837837838,37,0,541.0,571.0,571.0,541.0,53.30000000000009,103.3000000000001
1,19,586.0,78.3000000000001,59.8790625,32,0,571.0,601.0,601.0,571.0,53.30000000000009,103.3000000000001
1,20,616.0,78.3000000000001,62.02142857142856,35,0,601.0,631.0,631.0,601.0,53.30000000000009,103.3000000000001
1,21,646.0,78.3000000000001,66.64647058823529,17,0,631.0,661.0,661.0,631.0,53.30000000000009,103.3000000000001
1,22,676.0,78.3000000000001,60.3225,28,0,661.0,691.0,691.0,661.0,53.30000000000009,103.3000000000001
1,23,706.0,78.3000000000001,58.49355555555557,45,0,691.0,721.0,721.0,691.0,53.30000000000009,103.3000000000001
1,24,736.0,78.3000000000001,61.800000000000004,29,0,721.0,751.0,751.0,721.0,53.30000000000009,103.3000000000001
1,25,766.0,78.3000000000001,65.5992,25,0,751.0,781.0,781.0,751.0,53.30000000000009,103.3000000000001
1,26,796.0,78.3000000000001,68.39741935483872,31,0,781.0,811.0,811.0,781.0,53.30000000000009,103.3000000000001
1,27,826.0,78.3000000000001,64.39589743589744,39,0,811.0,841.0,841.0,811.0,53.30000000000009,103.3000000000001
1,28,856.0,78.3000000000001,65.22425000000001,40,0,841.0,871.0,871.0,841.0,53.30000000000009,103.3000000000001
1,29,886.0,78.3000000000001,63.76642857142856,42,0,871.0,901.0,901.0,871.0,53.30000000000009,103.3000000000001
1,30,916.0,78.3000000000001,67.73324324324324,37,0,901.0,931.0,931.0,901.0,53.30000000000009,103.3000000000001
1,31,946.0,78.3000000000001,71.497,10,0,931.0,961.0,961.0,931.0,53.30000000000009,103.3000000000001
1,32,976.0,78.3000000000001,59.40212121212123,33,0,961.0,991.0,991.0,961.0,53.30000000000009,103.3000000000001
1,33,1006.0,78.3000000000001,54.599795918367356,49,0,991.0,1021.0,1021.0,991.0,53.30000000000009,103.3000000000001
1,34,1036.0,78.3000000000001,57.631086956521735,46,0,1021.0,1051.0,1051.0,1021.0,53.30000000000009,103.3000000000001
1,35,1066.0,78.3000000000001,47.86285714285714,56,0,1051.0,1081.0,1081.0,1051.0,53.30000000000009,103.3000000000001
1,36,1096.0,78.3000000000001,48.400555555555556,36,0,1081.0,1111.0,1111.0,1081.0,53.30000000000009,103.3000000000001
1,37,1126.0,78.3000000000001,54.70473684210527,19,0,1111.0,1141.0,1141.0,1111.0,53.30000000000009,103.3000000000001
1,38,1156.0,78.3000000000001,50.36274509803923,51,0,1141.0,1171.0,1171.0,1141.0,53.30000000000009,103.3000000000001
1,39,1186.0,78.3000000000001,44.20106382978724,47,0,1171.0,1201.0,1201.0,1171.0,53.30000000000009,103.3000000000001
1,40,1216.0,78.3000000000001,55.131904761904764,21,0,1201.0,1231.0,1231.0,1201.0,53.30000000000009,103.3000000000001
1,41,1246.0,78.3000000000001,57.238749999999996,40,0,1231.0,1261.0,1261.0,1231.0,53.30000000000009,103.3000000000001
1,42,1276.0,78.3000000000001,59.24378378378378,37,0,1261.0,1291.0,1291.0,1261.0,53.30000000000009,103.3000000000001
1,43,1306.0,78.3000000000001,55.20236363636362,55,0,1291.0,1321.0,1321.0,1291.0,53.30000000000009,103.3000000000001
1,44,1336.0,78.3000000000001,55.3248717948718,39,0,1321.0,1351.0,1351.0,1321.0,53.30000000000009,103.3000000000001
1,45,1366.0,78.3000000000001,58.28657894736842,38,0,1351.0,1381.0,1381.0,1351.0,53.30000000000009,103.3000000000001
1,46,1396.0,78.3000000000001,48.1102857142857,35,0,1381.0,1411.0,1411.0,1381.0,53.30000000000009,103.3000000000001
1,47,1426.0,78.3000000000001,40.34333333333334,48,0,1411.0,1441.0,1441.0,1411.0,53.30000000000009,103.3000000000001
1,48,1456.0,78.3000000000001,34.687333333333335,75,0,1441.0,1471.0,1471.0,1441.0,53.30000000000009,103.3000000000001
1,49,1486.0,78.3000000000001,37.78569444444445,72,0,1471.0,1501.0,1501.0,1471.0,53.30000000000009,103.3000000000001
1,50,1516.0,78.3000000000001,45.32948717948719,39,0,1501.0,1531.0,1531.0,1501.0,53.30000000000009,103.3000000000001
1,51,1546.0,78.3000000000001,52.235869565217406,46,0,1531.0,1561.0,1561.0,1531.0,53.30000000000009,103.3000000000001
1,52,1576.0,78.3000000000001,50.528749999999995,48,0,1561.0,1591.0,1591.0,1561.0,53.30000000000009,103.3000000000001
1,53,1606.0,78.3000000000001,45.5349152542373,59,0,1591.0,1621.0,1621.0,1591.0,53.30000000000009,103.3000000000001
1,54,1636.0,78.3000000000001,51.17867924528304,53,0,1621.0,1651.0,1651.0,1621.0,53.30000000000009,103.3000000000001
1,55,1666.0,78.3000000000001,49.27060606060607,33,0,1651.0,1681.0,1681.0,1651.0,53.30000000000009,103.3000000000001
1,56,1696.0,78.3000000000001,42.33428571428571,63,0,1681.0,1711.0,1711.0,1681.0,53.30000000000009,103.3000000000001
1,57,1726.0,78.3000000000001,39.39887096774194,62,0,1711.0,1741.0,1741.0,1711.0,53.30000000000009,103.3000000000001
1,58,1756.0,78.3000000000001,32.57823529411765,68,0,1741.0,1771.0,1771.0,1741.0,53.30000000000009,103.3000000000001
1,59,1786.0,78.3000000000001,28.780454545454543,66,0,1771.0,1801.0,1801.0,1771.0,53.30000000000009,103.3000000000001
1,60,1816.0,78.3000000000001,26.4440625,64,0,1801.0,1831.0,1831.0,1801.0,53.30000000000009,103.3000000000001
1,61,1846.0,78.3000000000001,22.637654320987654,81,0,1831.0,1861.0,1861.0,1831.0,53.30000000000009,103.3000000000001
1,62,1876.0,78.3000000000001,25.837321428571435,56,0,1861.0,1891.0,1891.0,1861.0,53.30000000000009,103.3000000000001
1,63,1906.0,78.3000000000001,32.30413793103448,58,0,1891.0,1921.0,1921.0,1891.0,53.30000000000009,103.3000000000001
1,64,1936.0,78.3000000000001,36.646153846153844,39,0,1921.0,1951.0,1951.0,1921.0,53.30000000000009,103.3000000000001
1,65,1966.0,78.3000000000001,44.42802721088435,49,0,1951.0,1981.0,1981.0,1951.0,53.30000000000009,103.3000000000001
1,66,1996.0,78.3000000000001,40.16058823529412,51,0,1981.0,2011.0,2011.0,1981.0,53.30000000000009,103.3000000000001
1,67,2026.0,78.3000000000001,24.249767441860467,86,0,2011.0,2041.0,2041.0,2011.0,53.30000000000009,103.3000000000001
1,68,2056.0,78.3000000000001,28.856290322580644,62,0,2041.0,2071.0,2071.0,2041.0,53.30000000000009,103.3000000000001
1,69,2086.0,78.3000000000001,31.08000000000001,59,0,2071.0,2101.0,2101.0,2071.0,53.30000000000009,103.3000000000001
1,70,2116.0,78.3000000000001,35.92186440677966,59,0,2101.0,2131.0,2131.0,2101.0,53.30000000000009,103.3000000000001
1,71,2146.0,78.3000000000001,40.65978260869565,46,0,2131.0,2161.0,2161.0,2131.0,53.30000000000009,103.3000000000001
1,72,2176.0,78.3000000000001,38.36960784313726,51,0,2161.0,2191.0,2191.0,2161.0,53.30000000000009,103.3000000000001
1,73,2206.0,78.3000000000001,35.889245283018866,53,0,2191.0,2221.0,2221.0,2191.0,53.30000000000009,103.3000000000001
1,74,2236.0,78.3000000000001,20.859871794871797,78,0,2221.0,2251.0,2251.0,2221.0,53.30000000000009,103.3000000000001
1,75,2266.0,78.3000000000001,25.33279411764705,68,0,2251.0,2281.0,2281.0,2251.0,53.30000000000009,103.3000000000001
1,76,2296.0,78.3000000000001,23.88857142857143,91,0,2281.0,2311.0,2311.0,2281.0,53.30000000000009,103.3000000000001
1,77,2326.0,78.3000000000001,19.583012048192767,83,0,2311.0,2341.0,2341.0,2311.0,53.30000000000009,103.3000000000001
1,78,2356.0,78.3000000000001,25.963033707865165,89,0,2341.0,2371.0,2371.0,2341.0,53.30000000000009,103.3000000000001
1,79,2386.0,78.3000000000001,38.26666666666667,42,0,2371.0,2401.0,2401.0,2371.0,53.30000000000009,103.3000000000001
1,80,2416.0,78.3000000000001,40.24608695652173,46,0,2401.0,2431.0,2431.0,2401.0,53.30000000000009,103.3000000000001
1,81,2446.0,78.3000000000001,38.62440000000001,50,0,2431.0,2461.0,2461.0,2431.0,53.30000000000009,103.3000000000001
1,82,2476.0,78.3000000000001,25.434155844155843,77,0,2461.0,2491.0,2491.0,2461.0,53.30000000000009,103.3000000000001
1,83,2506.0,78.3000000000001,28.790379746835438,79,0,2491.0,2521.0,2521.0,2491.0,53.30000000000009,103.3000000000001
1,84,2536.0,78.3000000000001,30.238510638297875,47,0,2521.0,2551.0,2551.0,2521.0,53.30000000000009,103.3000000000001
1,85,2566.0,78.3000000000001,34.232962962962965,54,0,2551.0,2581.0,2581.0,2551.0,53.30000000000009,103.3000000000001
1,86,2596.0,78.3000000000001,29.628550724637684,69,0,2581.0,2611.0,2611.0,2581.0,53.30000000000009,103.3000000000001
1,87,2626.0,78.3000000000001,24.744473684210526,76,0,2611.0,2641.0,2641.0,2611.0,53.30000000000009,103.3000000000001
1,88,2656.0,78.3000000000001,23.652142857142852,70,0,2641.0,2671.0,2671.0,2641.0,53.30000000000009,103.3000000000001
